site_id,class_id,spp_id,size_class,a,b,w,mpa_id
1,1,19,7.5,0.0144,3.351,12.322328593240021,1
1,1,19,10,0.0144,3.351,32.311899702471834,1
1,1,19,5,0.0144,3.351,3.166729564346967,1
1,1,19,10,0.0144,3.351,32.311899702471834,1
1,1,69,5,0.0179,3.126,2.7405218216731217,1
1,1,69,7.5,0.0179,3.126,9.734071687946466,1
1,1,69,10,0.0179,3.126,23.925059746181308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,20,0.0179,3.126,208.86842765911018,1
1,1,69,25,0.0179,3.126,419.57876285288074,1
1,1,69,2.5,0.0179,3.126,0.3139160334287279,1
1,1,69,5,0.0179,3.126,2.7405218216731217,1
1,1,69,7.5,0.0179,3.126,9.734071687946466,1
1,1,69,10,0.0179,3.126,23.925059746181308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,5,0.0179,3.126,2.7405218216731217,1
1,1,69,7.5,0.0179,3.126,9.734071687946466,1
1,1,69,10,0.0179,3.126,23.925059746181308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,5,0.0179,3.126,2.7405218216731217,1
1,1,69,7.5,0.0179,3.126,9.734071687946466,1
1,1,69,10,0.0179,3.126,23.925059746181308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,5,0.0179,3.126,2.7405218216731217,1
1,1,69,7.5,0.0179,3.126,9.734071687946466,1
1,1,69,7.5,0.0179,3.126,9.734071687946466,1
1,1,69,10,0.0179,3.126,23.925059746181308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,5,0.0179,3.126,2.7405218216731217,1
1,1,69,7.5,0.0179,3.126,9.734071687946466,1
1,1,69,10,0.0179,3.126,23.925059746181308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,10,0.0179,3.126,23.925059746181308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,10,0.0179,3.126,23.925059746181308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,10,0.0179,3.126,23.925059746181308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,20,0.0179,3.126,208.86842765911018,1
1,1,69,7.5,0.0179,3.126,9.734071687946466,1
1,1,69,10,0.0179,3.126,23.925059746181308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,7.5,0.0179,3.126,9.734071687946466,1
1,1,69,10,0.0179,3.126,23.925059746181308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,20,0.0179,3.126,208.86842765911018,1
1,1,69,7.5,0.0179,3.126,9.734071687946466,1
1,1,69,10,0.0179,3.126,23.925059746181308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,20,0.0179,3.126,208.86842765911018,1
1,1,69,5,0.0179,3.126,2.7405218216731217,1
1,1,69,10,0.0179,3.126,23.925059746181308,1
1,1,69,5,0.0179,3.126,2.7405218216731217,1
1,1,69,7.5,0.0179,3.126,9.734071687946466,1
1,1,69,10,0.0179,3.126,23.925059746181308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,5,0.0179,3.126,2.7405218216731217,1
1,1,69,10,0.0179,3.126,23.925059746181308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,7.5,0.0179,3.126,9.734071687946466,1
1,1,69,10,0.0179,3.126,23.925059746181308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,7.5,0.0179,3.126,9.734071687946466,1
1,1,69,10,0.0179,3.126,23.925059746181308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,2.5,0.0179,3.126,0.3139160334287279,1
1,1,69,5,0.0179,3.126,2.7405218216731217,1
1,1,69,7.5,0.0179,3.126,9.734071687946466,1
1,1,69,10,0.0179,3.126,23.925059746181308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,5,0.0179,3.126,2.7405218216731217,1
1,1,69,10,0.0179,3.126,23.925059746181308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,7.5,0.0179,3.126,9.734071687946466,1
1,1,69,10,0.0179,3.126,23.925059746181308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,7.5,0.0179,3.126,9.734071687946466,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,7.5,0.0179,3.126,9.734071687946466,1
1,1,69,10,0.0179,3.126,23.925059746181308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,2.5,0.0179,3.126,0.3139160334287279,1
1,1,69,5,0.0179,3.126,2.7405218216731217,1
1,1,69,7.5,0.0179,3.126,9.734071687946466,1
1,1,69,10,0.0179,3.126,23.925059746181308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,7.5,0.0179,3.126,9.734071687946466,1
1,1,69,10,0.0179,3.126,23.925059746181308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,69,20,0.0179,3.126,208.86842765911018,1
1,1,69,5,0.0179,3.126,2.7405218216731217,1
1,1,69,7.5,0.0179,3.126,9.734071687946466,1
1,1,69,10,0.0179,3.126,23.925059746181308,1
1,1,69,12.5,0.0179,3.126,48.06110278125687,1
1,1,69,15,0.0179,3.126,84.97952647775308,1
1,1,77,7.5,0.0134,2.939,4.999307512530041,1
1,1,77,10,0.0134,2.939,11.644069752436447,1
1,1,77,12.5,0.0134,2.939,22.43485808042467,1
1,1,77,7.5,0.0134,2.939,4.999307512530041,1
1,1,41,15,0.0168,2.775,30.82921919659476,1
1,1,41,10,0.0168,2.775,10.007124011287374,1
1,1,30,5,0.014,2.709,1.0955640616339457,1
1,1,11,5,0.0256,2.7,1.9745083607040315,1
1,1,54,30,0.0556,2.877,987.9902105182287,1
1,1,54,40,0.0556,2.877,2260.483735818729,1
1,1,54,15,0.0556,2.877,134.48979880445535,1
1,1,54,20,0.0556,2.877,307.707505190301,1
1,1,54,30,0.0556,2.877,987.9902105182287,1
1,1,54,35,0.0556,2.877,1539.4250709945125,1
1,1,54,20,0.0556,2.877,307.707505190301,1
1,1,54,25,0.0556,2.877,584.7203334355502,1
1,1,54,20,0.0556,2.877,307.707505190301,1
1,1,54,25,0.0556,2.877,584.7203334355502,1
1,1,54,30,0.0556,2.877,987.9902105182287,1
1,1,54,20,0.0556,2.877,307.707505190301,1
1,1,54,25,0.0556,2.877,584.7203334355502,1
1,1,54,15,0.0556,2.877,134.48979880445535,1
1,1,54,20,0.0556,2.877,307.707505190301,1
1,1,54,20,0.0556,2.877,307.707505190301,1
1,1,54,25,0.0556,2.877,584.7203334355502,1
1,1,54,35,0.0556,2.877,1539.4250709945125,1
1,1,54,20,0.0556,2.877,307.707505190301,1
1,1,54,25,0.0556,2.877,584.7203334355502,1
1,1,54,35,0.0556,2.877,1539.4250709945125,1
1,1,54,25,0.0556,2.877,584.7203334355502,1
1,1,54,20,0.0556,2.877,307.707505190301,1
1,1,54,25,0.0556,2.877,584.7203334355502,1
1,1,54,30,0.0556,2.877,987.9902105182287,1
1,1,54,10,0.0556,2.877,41.88656934359466,1
1,1,54,30,0.0556,2.877,987.9902105182287,1
1,1,54,20,0.0556,2.877,307.707505190301,1
1,1,54,30,0.0556,2.877,987.9902105182287,1
1,1,54,25,0.0556,2.877,584.7203334355502,1
1,1,54,20,0.0556,2.877,307.707505190301,1
1,1,54,25,0.0556,2.877,584.7203334355502,1
1,1,54,35,0.0556,2.877,1539.4250709945125,1
1,1,54,15,0.0556,2.877,134.48979880445535,1
1,1,54,25,0.0556,2.877,584.7203334355502,1
1,1,55,62.5,0.0556,2.877,8162.4700635757445,1
1,1,55,15,0.0556,2.877,134.48979880445535,1
1,1,55,20,0.0556,2.877,307.707505190301,1
1,1,55,25,0.0556,2.877,584.7203334355502,1
1,1,55,30,0.0556,2.877,987.9902105182287,1
1,1,55,30,0.0556,2.877,987.9902105182287,1
1,1,55,30,0.0556,2.877,987.9902105182287,1
1,1,55,15,0.0556,2.877,134.48979880445535,1
1,1,55,20,0.0556,2.877,307.707505190301,1
1,1,55,20,0.0556,2.877,307.707505190301,1
1,1,55,35,0.0556,2.877,1539.4250709945125,1
1,1,55,25,0.0556,2.877,584.7203334355502,1
1,1,55,30,0.0556,2.877,987.9902105182287,1
1,1,55,40,0.0556,2.877,2260.483735818729,1
1,1,55,30,0.0556,2.877,987.9902105182287,1
1,1,55,25,0.0556,2.877,584.7203334355502,1
1,1,55,25,0.0556,2.877,584.7203334355502,1
1,1,1,30,0.0556,2.877,987.9902105182287,1
1,1,1,35,0.0556,2.877,1539.4250709945125,1
1,1,45,15,0.0152,3.0063,52.18272327925838,1
1,1,45,15,0.0152,3.0063,52.18272327925838,1
1,1,38,62.5,4e-4,3.254,279.1602430464001,1
1,1,38,62.5,4e-4,3.254,279.1602430464001,1
1,1,38,35,4e-4,3.254,42.311401182243394,1
1,1,38,40,4e-4,3.254,65.33760380774164,1
1,1,38,40,4e-4,3.254,65.33760380774164,1
1,1,38,100,4e-4,3.254,1288.427516513374,1
1,1,38,62.5,4e-4,3.254,279.1602430464001,1
1,1,91,15,0.0556,2.877,134.48979880445535,1
1,1,91,30,0.0556,2.877,987.9902105182287,1
1,6,104,62.5,0.0031,3,756.8359375,1
1,1,92,5,0.0155,3.298,3.1299310643829577,1
1,1,92,20,0.0155,3.298,302.78100339653497,1
1,1,92,35,0.0155,3.298,1917.2030377093217,1
1,1,92,15,0.0155,3.298,117.24131219675273,1
1,1,92,30,0.0155,3.298,1153.1282085009307,1
1,1,92,25,0.0155,3.298,632.0302237283505,1
1,1,92,40,0.0155,3.298,2978.0058707363305,1
1,1,92,35,0.0155,3.298,1917.2030377093217,1
1,1,92,30,0.0155,3.298,1153.1282085009307,1
1,1,92,7.5,0.0155,3.298,11.920205562819119,1
1,1,92,25,0.0155,3.298,632.0302237283505,1
1,1,92,30,0.0155,3.298,1153.1282085009307,1
1,1,92,35,0.0155,3.298,1917.2030377093217,1
1,1,92,25,0.0155,3.298,632.0302237283505,1
1,1,92,30,0.0155,3.298,1153.1282085009307,1
1,1,92,30,0.0155,3.298,1153.1282085009307,1
1,1,92,20,0.0155,3.298,302.78100339653497,1
1,1,92,15,0.0155,3.298,117.24131219675273,1
1,1,92,25,0.0155,3.298,632.0302237283505,1
1,1,92,25,0.0155,3.298,632.0302237283505,1
1,1,92,30,0.0155,3.298,1153.1282085009307,1
1,1,92,25,0.0155,3.298,632.0302237283505,1
1,1,92,40,0.0155,3.298,2978.0058707363305,1
1,1,92,40,0.0155,3.298,2978.0058707363305,1
1,1,92,15,0.0155,3.298,117.24131219675273,1
1,1,92,25,0.0155,3.298,632.0302237283505,1
1,1,92,35,0.0155,3.298,1917.2030377093217,1
1,1,101,2.5,0.0097,2.964,0.1466445475606352,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,10,0.0097,2.964,8.928360846005761,1
1,1,101,2.5,0.0097,2.964,0.1466445475606352,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,10,0.0097,2.964,8.928360846005761,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,2.5,0.0097,2.964,0.1466445475606352,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,2.5,0.0097,2.964,0.1466445475606352,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,10,0.0097,2.964,8.928360846005761,1
1,1,101,2.5,0.0097,2.964,0.1466445475606352,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,10,0.0097,2.964,8.928360846005761,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,10,0.0097,2.964,8.928360846005761,1
1,1,101,12.5,0.0097,2.964,17.29868190704478,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,10,0.0097,2.964,8.928360846005761,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,10,0.0097,2.964,8.928360846005761,1
1,1,101,2.5,0.0097,2.964,0.1466445475606352,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,10,0.0097,2.964,8.928360846005761,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,10,0.0097,2.964,8.928360846005761,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,10,0.0097,2.964,8.928360846005761,1
1,1,101,2.5,0.0097,2.964,0.1466445475606352,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,10,0.0097,2.964,8.928360846005761,1
1,1,101,12.5,0.0097,2.964,17.29868190704478,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,10,0.0097,2.964,8.928360846005761,1
1,1,101,2.5,0.0097,2.964,0.1466445475606352,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,2.5,0.0097,2.964,0.1466445475606352,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,2.5,0.0097,2.964,0.1466445475606352,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,2.5,0.0097,2.964,0.1466445475606352,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,2.5,0.0097,2.964,0.1466445475606352,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,2.5,0.0097,2.964,0.1466445475606352,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,2.5,0.0097,2.964,0.1466445475606352,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,10,0.0097,2.964,8.928360846005761,1
1,1,101,10,0.0097,2.964,8.928360846005761,1
1,1,101,12.5,0.0097,2.964,17.29868190704478,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,10,0.0097,2.964,8.928360846005761,1
1,1,101,12.5,0.0097,2.964,17.29868190704478,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,10,0.0097,2.964,8.928360846005761,1
1,1,101,12.5,0.0097,2.964,17.29868190704478,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,10,0.0097,2.964,8.928360846005761,1
1,1,101,12.5,0.0097,2.964,17.29868190704478,1
1,1,101,2.5,0.0097,2.964,0.1466445475606352,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,2.5,0.0097,2.964,0.1466445475606352,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,10,0.0097,2.964,8.928360846005761,1
1,1,101,2.5,0.0097,2.964,0.1466445475606352,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,10,0.0097,2.964,8.928360846005761,1
1,1,101,2.5,0.0097,2.964,0.1466445475606352,1
1,1,101,5,0.0097,2.964,1.1442444829321246,1
1,1,101,7.5,0.0097,2.964,3.8058644728102395,1
1,1,101,10,0.0097,2.964,8.928360846005761,1
1,1,106,25,0.0097,3.144,240.9323527036207,1
1,1,106,7.5,0.0097,3.144,5.4697105717870755,1
1,1,106,15,0.0097,3.144,48.350687391674704,1
1,1,106,20,0.0097,3.144,119.45657002732729,1
1,1,106,10,0.0097,3.144,13.513620988569444,1
1,1,106,12.5,0.0097,3.144,27.255667039295044,1
1,1,106,15,0.0097,3.144,48.350687391674704,1
1,1,106,12.5,0.0097,3.144,27.255667039295044,1
1,1,90,12.5,0.0367,2.8947,54.94035722600609,1
1,1,90,15,0.0367,2.8947,93.1316788394108,1
1,1,90,10,0.0367,2.8947,28.798247792943666,1
1,1,90,12.5,0.0367,2.8947,54.94035722600609,1
1,1,90,15,0.0367,2.8947,93.1316788394108,1
1,1,90,20,0.0367,2.8947,214.16948516863098,1
1,1,90,20,0.0367,2.8947,214.16948516863098,1
1,1,90,10,0.0367,2.8947,28.798247792943666,1
1,1,90,5,0.0367,2.8947,3.8723493932423976,1
1,1,90,7.5,0.0367,2.8947,12.522928569765421,1
1,1,73,10,0.0119,3.026,12.634177130664819,1
1,1,73,12.5,0.0119,3.026,24.819707598187623,1
1,1,73,15,0.0119,3.026,43.09224410130171,1
1,1,73,7.5,0.0119,3.026,5.290324897580466,1
1,1,73,10,0.0119,3.026,12.634177130664819,1
1,1,73,15,0.0119,3.026,43.09224410130171,1
1,1,73,25,0.0119,3.026,202.16847151168108,1
1,1,73,7.5,0.0119,3.026,5.290324897580466,1
1,1,73,10,0.0119,3.026,12.634177130664819,1
1,1,73,2.5,0.0119,3.026,0.19042038006177694,1
1,1,73,12.5,0.0119,3.026,24.819707598187623,1
1,1,73,15,0.0119,3.026,43.09224410130171,1
1,1,73,12.5,0.0119,3.026,24.819707598187623,1
1,1,73,15,0.0119,3.026,43.09224410130171,1
1,1,73,7.5,0.0119,3.026,5.290324897580466,1
1,1,73,15,0.0119,3.026,43.09224410130171,1
1,1,73,2.5,0.0119,3.026,0.19042038006177694,1
1,1,73,5,0.0119,3.026,1.5510657016996428,1
1,1,73,7.5,0.0119,3.026,5.290324897580466,1
1,1,73,10,0.0119,3.026,12.634177130664819,1
1,1,73,12.5,0.0119,3.026,24.819707598187623,1
1,1,73,15,0.0119,3.026,43.09224410130171,1
1,1,73,15,0.0119,3.026,43.09224410130171,1
1,1,73,12.5,0.0119,3.026,24.819707598187623,1
1,1,73,15,0.0119,3.026,43.09224410130171,1
1,1,73,12.5,0.0119,3.026,24.819707598187623,1
1,1,73,15,0.0119,3.026,43.09224410130171,1
1,1,73,20,0.0119,3.026,102.91145732518048,1
1,1,73,5,0.0119,3.026,1.5510657016996428,1
1,1,73,7.5,0.0119,3.026,5.290324897580466,1
1,1,73,5,0.0119,3.026,1.5510657016996428,1
1,1,73,12.5,0.0119,3.026,24.819707598187623,1
1,1,73,5,0.0119,3.026,1.5510657016996428,1
1,1,73,7.5,0.0119,3.026,5.290324897580466,1
1,1,73,10,0.0119,3.026,12.634177130664819,1
1,1,73,12.5,0.0119,3.026,24.819707598187623,1
1,1,73,15,0.0119,3.026,43.09224410130171,1
1,1,73,20,0.0119,3.026,102.91145732518048,1
1,1,73,2.5,0.0119,3.026,0.19042038006177694,1
1,1,73,10,0.0119,3.026,12.634177130664819,1
1,1,73,12.5,0.0119,3.026,24.819707598187623,1
1,1,73,15,0.0119,3.026,43.09224410130171,1
1,1,73,10,0.0119,3.026,12.634177130664819,1
1,1,73,12.5,0.0119,3.026,24.819707598187623,1
1,1,73,5,0.0119,3.026,1.5510657016996428,1
1,1,73,7.5,0.0119,3.026,5.290324897580466,1
1,1,73,12.5,0.0119,3.026,24.819707598187623,1
1,1,73,12.5,0.0119,3.026,24.819707598187623,1
1,1,73,15,0.0119,3.026,43.09224410130171,1
1,1,73,10,0.0119,3.026,12.634177130664819,1
1,1,73,12.5,0.0119,3.026,24.819707598187623,1
1,1,17,15,0.0278,2.973,87.20956276089152,1
1,1,17,25,0.0278,2.973,398.217591836234,1
1,1,17,30,0.0278,2.973,684.7409266110066,1
1,1,17,15,0.0278,2.973,87.20956276089152,1
1,1,70,7.5,0.0179,3.126,9.734071687946466,1
1,1,70,7.5,0.0179,3.126,9.734071687946466,1
1,1,70,10,0.0179,3.126,23.925059746181308,1
1,1,70,7.5,0.0179,3.126,9.734071687946466,1
1,1,70,15,0.0179,3.126,84.97952647775308,1
1,1,70,20,0.0179,3.126,208.86842765911018,1
1,1,70,7.5,0.0179,3.126,9.734071687946466,1
1,1,70,12.5,0.0179,3.126,48.06110278125687,1
1,1,70,15,0.0179,3.126,84.97952647775308,1
1,1,70,15,0.0179,3.126,84.97952647775308,1
1,1,70,12.5,0.0179,3.126,48.06110278125687,1
1,1,70,20,0.0179,3.126,208.86842765911018,1
1,1,70,12.5,0.0179,3.126,48.06110278125687,1
1,1,70,7.5,0.0179,3.126,9.734071687946466,1
1,1,79,2.5,0.037,2.63,0.4118925595184608,1
1,1,53,10,0.0243,2.9586,22.090537015852746,1
1,1,53,15,0.0243,2.9586,73.31449925412524,1
1,1,53,7.5,0.0243,2.9586,9.43110385831786,1
1,1,53,7.5,0.0243,2.9586,9.43110385831786,1
1,1,53,10,0.0243,2.9586,22.090537015852746,1
1,1,53,12.5,0.0243,2.9586,42.74883050561503,1
1,1,53,10,0.0243,2.9586,22.090537015852746,1
1,1,53,10,0.0243,2.9586,22.090537015852746,1
1,1,16,20,0.016,2.989,123.8507496632417,1
1,1,16,40,0.016,2.989,983.2802061913538,1
1,1,16,50,0.016,2.989,1915.7609899840056,1
1,1,16,7.5,0.016,2.989,6.602039204294172,1
1,1,16,15,0.016,2.989,52.41514070551054,1
1,1,16,20,0.016,2.989,123.8507496632417,1
1,1,16,35,0.016,2.989,659.6891894663772,1
1,1,16,40,0.016,2.989,983.2802061913538,1
1,1,16,25,0.016,2.989,241.3029707006417,1
1,1,16,35,0.016,2.989,659.6891894663772,1
1,1,16,25,0.016,2.989,241.3029707006417,1
1,1,16,30,0.016,2.989,416.136119487371,1
1,1,16,35,0.016,2.989,659.6891894663772,1
1,1,16,20,0.016,2.989,123.8507496632417,1
1,1,16,25,0.016,2.989,241.3029707006417,1
1,1,16,30,0.016,2.989,416.136119487371,1
1,1,16,35,0.016,2.989,659.6891894663772,1
1,1,16,10,0.016,2.989,15.599834203478187,1
1,1,16,20,0.016,2.989,123.8507496632417,1
1,1,16,25,0.016,2.989,241.3029707006417,1
1,1,16,30,0.016,2.989,416.136119487371,1
1,1,16,30,0.016,2.989,416.136119487371,1
1,1,16,30,0.016,2.989,416.136119487371,1
1,1,16,20,0.016,2.989,123.8507496632417,1
1,1,16,25,0.016,2.989,241.3029707006417,1
1,1,16,30,0.016,2.989,416.136119487371,1
1,1,16,40,0.016,2.989,983.2802061913538,1
1,1,16,25,0.016,2.989,241.3029707006417,1
1,1,16,30,0.016,2.989,416.136119487371,1
1,1,16,25,0.016,2.989,241.3029707006417,1
1,1,16,35,0.016,2.989,659.6891894663772,1
1,1,16,40,0.016,2.989,983.2802061913538,1
1,1,16,35,0.016,2.989,659.6891894663772,1
1,1,16,12.5,0.016,2.989,30.39373072809092,1
1,1,16,15,0.016,2.989,52.41514070551054,1
1,1,16,20,0.016,2.989,123.8507496632417,1
1,1,16,20,0.016,2.989,123.8507496632417,1
1,1,16,25,0.016,2.989,241.3029707006417,1
1,1,16,30,0.016,2.989,416.136119487371,1
1,1,16,35,0.016,2.989,659.6891894663772,1
1,1,16,10,0.016,2.989,15.599834203478187,1
1,1,16,20,0.016,2.989,123.8507496632417,1
1,1,16,25,0.016,2.989,241.3029707006417,1
1,1,16,30,0.016,2.989,416.136119487371,1
1,1,16,35,0.016,2.989,659.6891894663772,1
1,1,16,40,0.016,2.989,983.2802061913538,1
1,1,16,30,0.016,2.989,416.136119487371,1
1,1,16,35,0.016,2.989,659.6891894663772,1
1,1,16,87.5,0.016,2.989,10204.272627579783,1
1,1,16,100,0.016,2.989,15209.676698500496,1
1,1,16,35,0.016,2.989,659.6891894663772,1
1,1,16,35,0.016,2.989,659.6891894663772,1
1,1,16,40,0.016,2.989,983.2802061913538,1
1,1,16,30,0.016,2.989,416.136119487371,1
1,1,16,35,0.016,2.989,659.6891894663772,1
1,1,16,35,0.016,2.989,659.6891894663772,1
1,1,16,40,0.016,2.989,983.2802061913538,1
1,1,16,40,0.016,2.989,983.2802061913538,1
1,1,16,30,0.016,2.989,416.136119487371,1
1,1,16,35,0.016,2.989,659.6891894663772,1
1,1,16,40,0.016,2.989,983.2802061913538,1
1,1,16,50,0.016,2.989,1915.7609899840056,1
1,1,16,15,0.016,2.989,52.41514070551054,1
1,1,16,20,0.016,2.989,123.8507496632417,1
1,1,16,25,0.016,2.989,241.3029707006417,1
1,1,16,25,0.016,2.989,241.3029707006417,1
1,1,16,30,0.016,2.989,416.136119487371,1
1,1,16,35,0.016,2.989,659.6891894663772,1
1,1,16,20,0.016,2.989,123.8507496632417,1
1,1,4,25,0.0134,2.939,172.04833886851765,1
1,1,4,40,0.0134,2.939,684.7926855451241,1
1,1,4,20,0.0134,2.939,89.29598981166903,1
1,1,4,35,0.0134,2.939,462.50963107985876,1
1,1,4,50,0.0134,2.939,1319.403528264083,1
1,1,4,25,0.0134,2.939,172.04833886851765,1
1,1,4,40,0.0134,2.939,684.7926855451241,1
1,1,4,50,0.0134,2.939,1319.403528264083,1
1,1,4,62.5,0.0134,2.939,2542.120713526518,1
1,1,4,25,0.0134,2.939,172.04833886851765,1
1,1,4,62.5,0.0134,2.939,2542.120713526518,1
