w,g,NprR,SSBperR,R0,R,Rp,YprR
0.001,0.0196819463816622,50.4233801780616,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00101391138573668,0.0198869437045967,49.5258520168267,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00102801629812647,0.0200940761772565,48.6442997143573,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.0010423174293933,0.0203033660382946,47.7784389029041,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00105681750921366,0.020514835757991,46.9279902764184,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00107151930523761,0.0207285080406646,46.0926795004547,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00108642562361707,0.0209444058271112,45.2722371236774,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00110153930954141,0.0211625522970666,44.4663984909416,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00111686324778056,0.021382970871695,43.674903657922,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00113240036323556,0.0216056852161039,42.8974973072613,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00114815362149688,0.0218307192418847,42.1339286662101,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00116412602941049,0.0220580971096798,41.3839514257346,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00118032063565173,0.0222878432317771,40.6473236610625,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00119674053130724,0.0225199822747304,39.9238077536441,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00121338885046498,0.0227545391620082,39.213170314502,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00123026877081238,0.0229915390766693,38.5151821089457,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00124738351424294,0.0232310074640668,37.8296179826257,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00126473634747115,0.0234729700345797,37.1562567889044,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00128233058265602,0.0237174527663736,36.4948813175188,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00130016957803329,0.0239644819081897,35.8452782245145,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00131825673855641,0.0242140839821628,35.2072379634254,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00133659551654644,0.0244662857866692,34.5805547176793,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00135518941235104,0.0247211143992037,33.9650263342064,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00137404197501251,0.0249785971792866,33.3604542582292,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.0013931568029453,0.0252387617714015,32.766643469214,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00141253754462275,0.025501636107963,32.1834024179613,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00143218789927354,0.0257672484123158,31.6105429648173,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00145211161758774,0.0260356272017648,31.0478803189839,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00147231250243272,0.0263068012906372,30.49523297891,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.001492794409579,0.0265807997933754,29.9524226737432,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
0.00151356124843621,0.0268576521276637,29.4192743058241,1.03885441878457,4.26743260702038,0.765667066808532,3.26743260702038,0
