w,g,NprR,SSBperR,R0,R,Rp,YprR
0.001,0.0300852608976837,33.0445502134382,3.95977254444179,24.8638259862747,0.959780928303149,23.8638259862747,0
0.00101391138573668,0.0303986139484549,32.5127325616983,3.95977254444179,24.8638259862747,0.959780928303149,23.8638259862747,0
0.00102801629812647,0.030715230728092,31.9894739616893,3.95977254444179,24.8638259862747,0.959780928303149,23.8638259862747,0
0.0010423174293933,0.0310351452299647,31.4746366643796,3.95977254444179,24.8638259862747,0.959780928303149,23.8638259862747,0
0.00105681750921366,0.0313583918015005,30.9680851376649,3.95977254444179,24.8638259862747,0.959780928303149,23.8638259862747,0
0.00107151930523761,0.031685005147873,30.469686030689,3.95977254444179,24.8638259862747,0.959780928303149,23.8638259862747,0
0.00108642562361707,0.0320150203357271,29.9793081387393,3.95977254444179,24.8638259862747,0.959780928303149,23.8638259862747,0
0.00110153930954141,0.0323484727969446,29.4968223687061,3.95977254444179,24.8638259862747,0.959780928303149,23.8638259862747,0
0.00111686324778056,0.0326853983324481,29.0221017050992,3.95977254444179,24.8638259862747,0.959780928303149,23.8638259862747,0
0.00113240036323556,0.0330258331160446,28.5550211766105,3.95977254444179,24.8638259862747,0.959780928303149,23.8638259862747,0
0.00114815362149688,0.0333698136983094,28.0954578232151,3.95977254444179,24.8638259862747,0.959780928303149,23.8638259862747,0
0.00116412602941049,0.0337173770105105,27.6432906638019,3.95977254444179,24.8638259862747,0.959780928303149,23.8638259862747,0
0.00118032063565173,0.0340685603685735,27.1984006643245,3.95977254444179,24.8638259862747,0.959780928303149,23.8638259862747,0
0.00119674053130724,0.0344234014770878,26.7606707064659,3.95977254444179,24.8638259862747,0.959780928303149,23.8638259862747,0
0.00121338885046498,0.0347819384333554,26.3299855568066,3.95977254444179,24.8638259862747,0.959780928303149,23.8638259862747,0
0.00123026877081238,0.0351442097314802,25.906231836489,3.95977254444179,24.8638259862747,0.959780928303149,23.8638259862747,0
0.00124738351424294,0.0355102542665021,25.4892979913702,3.95977254444179,24.8638259862747,0.959780928303149,23.8638259862747,0
0.00126473634747115,0.0358801113385719,25.0790742626551,3.95977254444179,24.8638259862747,0.959780928303149,23.8638259862747,0
0.00128233058265602,0.0362538206571711,24.6754526580023,3.95977254444179,24.8638259862747,0.959780928303149,23.8638259862747,0
0.00130016957803329,0.0366314223453756,24.2783269230949,3.95977254444179,24.8638259862747,0.959780928303149,23.8638259862747,0
0.00131825673855641,0.0370129569441631,23.8875925136683,3.95977254444179,24.8638259862747,0.959780928303149,23.8638259862747,0
